@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_nocase

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'100110110110101001010101101001101101011010010101101101001010101011001101101010110010  010011010010101101101100101011010100100101001011010110100101010011011010110100101011  011011001010010110110100000  010110101011001011010100100101001010011011010101010010010010101101100101010100100100  101001010010110110100000  101010100110110101001001001011010100110101010010010010101101001101010100100100101010  001001010110010110101010010010010101001101101010101001001001011010100101101010010010  001010100101001001010110110010101001010010010101010011011010010100100101101010011010  100101010110101001101001001001010110110101001010010010010101010110100110100100100101  011011001010101010011011011010100110101011010011010101011001101011010101001101011010  011010010110100101001001011011010010101001010010010101011001011010010100100101101011  010110010101101101100101010101001101011011010011010101011001101010101001011011011010  101010100101101011011001011010101001101101010101001001001011010101001101010010010010  01101001101010101100110101010100101101101101001011010101100101101010010110110100000  000001001011011010110101001011010110100101101101101001010101011001011011010110010101  110101010011011010101010011011010110100101011010110010101101101100101010101001101011  101101011001010101101100101100101010110100110101011011001101010101001011010110110010  11001101010010110110100000  001001010010110110100101010010010100101010110010110100100101001011010110010101001001  100101001001010110100110101001010010010101011001101010010100100101101010100110100101  011010110100101001001001010101101101001010010010010101010101100110100100100101011010  001010100100100101010110110010101001001001010101010011011010010010010101101010011010  010101010110011010100100100101101010110010101001001001010110101100101010010010010101  ABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789  000001001011011010101001001001011001101010101001010010010110101001011010010100100101  101001001001010100110101011010010010010101100110101010100100100101010010110101101001  010101101001011010100100100101101101001010101001001001010101100101101010010010010110  \00    !\"#$\%&\'()*+ -./0123456789:;<=>?  0000010010110110101010010010010100110101011011010100101101011010010110110110100101010  101101010011010100100100101101101010010101001001001010101101001101010010010010110101  100100100101010110100110101001001001010101011001101010010010010101101010100110100100  000001001011011010101001001001011001010101101001001001010110101001011010010010010101  101101001101010010010100101010110011010100100101001011010101001101001001010010101101  110101101010100110101101010011011011010100101010110100110110101101001010110110100101  do  Test  101100101001001001010101101011001010010010010101010110110010100100100101011001010101  101100101001010010010101101011001010010100100101010110110010100101001001011001010101  010010010110010110101010010100100101001101101010101001001001010110110100101010010010  101100101010010110110100000  000001001011011010100110101101010010010100101101010010110100100101001010110100101101  101100101101101011001010101101100101010101001101101101010011010101101001101010101100  010010101101100101010010010100101010100110110100100101001011010100110101001001010010  001001010110101001101001010010010110110101001010010100100101010110100110100101001001  101001010010010100110101011010010100100101100110101010100101001001010010110101101001  extended  mode  blocks  @  ABCDEFGHIJKLMNOPQRSTUVWXYZ\\^_  010101100110110101011001010110101100101010110110010110010101011010011010101101100110  011010010110100100100101011011010010101001001001010101011001011010010010010101101011  test  Encode  `abcdefghijklmnopqrstuvwxyz{|}~  011010110100101001010010010101101101001010010100100101010101100110100101001001011010  100110110110101001010101101001101101011010010101101101001010101011001101101010110010  010011010010101101101100101011010100100101001011010110100101010011011010110100101011  011011001010010110110100000  010110101011001011010100100101001010011011010101010010010010101101100101010100100100  101001010010110110100000  101010100110110101001001001011010100110101010010010010101101001101010100100100101010  001001010110010110101010010010010101001101101010101001001001011010100101101010010010  001010100101001001010110110010101001010010010101010011011010010100100101101010011010  100101010110101001101001001001010110110101001010010010010101010110100110100100100101  011011001010101010011011011010100110101011010011010101011001101011010101001101011010  011010010110100101001001011011010010101001010010010101011001011010010100100101101011  010110010101101101100101010101001101011011010011010101011001101010101001011011011010  101010100101101011011001011010101001101101010101001001001011010101001101010010010010  01101001101010101100110101010100101101101101001011010101100101101010010110110100000  000001001011011010110101001011010110100101101101101001010101011001011011010110010101  110101010011011010101010011011010110100101011010110010101101101100101010101001101011  101101011001010101101100101100101010110100110101011011001101010101001011010110110010  11001101010010110110100000  001001010010110110100101010010010100101010110010110100100101001011010110010101001001  100101001001010110100110101001010010010101011001101010010100100101101010100110100101  011010110100101001001001010101101101001010010010010101010101100110100100100101011010  001010100100100101010110110010101001001001010101010011011010010010010101101010011010  010101010110011010100100100101101010110010101001001001010110101100101010010010010101  ABCDEFGHIJKLMNOPQRSTUVWXYZ0123456789  000001001011011010101001001001011001101010101001010010010110101001011010010100100101  101001001001010100110101011010010010010101100110101010100100100101010010110101101001  010101101001011010100100100101101101001010101001001001010101100101101010010010010110  \00\t    \u001E   !\"#$\%&\'()*+ -./0123456789:;<=>?  0000010010110110101010010010010100110101011011010100101101011010010110110110100101010  101101010011010100100100101101101010010101001001001010101101001101010010010010110101  100100100101010110100110101001001001010101011001101010010010010101101010100110100100  000001001011011010101001001001011001010101101001001001010110101001011010010010010101  101101001101010010010100101010110011010100100101001011010101001101001001010010101101  110101101010100110101101010011011011010100101010110100110110101101001010110110100101  doTest  101100101001001001010101101011001010010010010101010110110010100100100101011001010101  101100101001010010010101101011001010010100100101010110110010100101001001011001010101  010010010110010110101010010100100101001101101010101001001001010110110100101010010010  101100101010010110110100000  000001001011011010100110101101010010010100101101010010110100100101001010110100101101  101100101101101011001010101101100101010101001101101101010011010101101001101010101100  010010101101100101010010010100101010100110110100100101001011010100110101001001010010  001001010110101001101001010010010110110101001010010100100101010110100110100101001001  101001010010010100110101011010010100100101100110101010100101001001010010110101101001   extended mode blocks  @ABCDEFGHIJKLMNOPQRSTUVWXYZ\\^_  010101100110110101011001010110101100101010110110010110010101011010011010101101100110  011010010110100100100101011011010010101001001001010101011001011010010010010101101011  testEncode  `abcdefghijklmnopqrstuvwxyz{|}~  011010110100101001010010010101101101001010010100100101010101100110100101001001011010',Non_Flakey
'test  Coord  Action  Get  _  E  get  Coord  Conf  error  Code  get  Id  conf  app  Path  set  Error  Code  resource  Xml  Name  action  Xml  set  Error  Message  coord  Pass  the  expected  values  Coordinator  Action  action  Add  extra  attributes  for  action  action  Num  pretty  Print  Xml  Utils  error  Message  X  Data  Test  Case  add  Record  To  Coord  Job  Table  000  Coordinator  Job  _test  Get  For  Start  X  create  Coord  Action  coord-action-get.xml  Insert  the  action  set  Sla  Xml  insert  Record  Coord  Action  to  String  job  get  Coord  Action  Xml  Dummy  get  Fs  Test  Case  Dir  testCoordActionGet  _E  getCoordConf  errorCode  getId  conf  appPath  setErrorCode  resourceXmlName  actionXml  setErrorMessage  coord   Pass the expected values  CoordinatorAction  action   Add extra attributes for action  actionNum  prettyPrint  XmlUtils  errorMessage  XDataTestCase  addRecordToCoordJobTable  000  CoordinatorJob  _testGetForStartX  createCoordAction  coord-action-get.xml   Insert the action  setSlaXml  insertRecordCoordAction  toString  job  getCoordActionXml  Dummy  getFsTestCaseDir',Flakey
'mock  Res  init  mock  Req  Object  under  test  then  Return  BROWSER_  AGENT  CSRF  has  not  been  sent  Objects  to  verify  interactions  based  on  request  Setup  the  configuration  settings  of  the  server  get  Method  OPTIONS  when  filter  Config  get  Header  filter  mock  Chain  get  Init  Parameter  Mockito  do  Filter  test  Missing  Header  Multiple  Ignore  Methods  Config  Good  Request  mock  verify  GET   OPTIONS  Rest  Csrf  Prevention  Filter  mockRes  init  mockReq   Object under test  thenReturn  BROWSER_AGENT   CSRF has not been sent   Objects to verify interactions based on request   Setup the configuration settings of the server  getMethod  OPTIONS  when  filterConfig  getHeader  filter  mockChain  getInitParameter  Mockito  doFilter  testMissingHeaderMultipleIgnoreMethodsConfigGoodRequest  mock  verify  GET OPTIONS  RestCsrfPreventionFilter',Non_Flakey
'cluster  TABLE_  NAME  create  Table  assert  False  reach  in  and  set  minimum  server  count  admin  conf  create  and  disable  table  now  try  to  enable  the  table  Thread  now  start  another  region  server  sleep  create  Table  Descriptor  assert  True  set  Minimum  Server  Count  enable  Table  sleep  a  bit  for  assignment  start  Region  Server  get  Master  test  Minimum  Server  Count  is  Table  Enabled  disable  Table  get  Server  Manager  is  Table  Available  cluster  TABLE_NAME  createTable  assertFalse   reach in and set minimum server count  admin  conf   create and disable table   now try to enable the table  Thread   now start another region server  sleep  createTableDescriptor  assertTrue  setMinimumServerCount  enableTable   sleep a bit for assignment  startRegionServer  getMaster  testMinimumServerCount  isTableEnabled  disableTable  getServerManager  isTableAvailable',Flakey
'reader  skip  conf  key  X  create  Scanner  Error  on  handling  negative  length.  fs  get  Bytes  test  Failure  Negative  Length_2  path  fail  close  Output  Assert  get  Len  get  File  Status  scanner  lower  Bound  close  open  reader  skip  conf  keyX  createScanner  Error on handling negative length.  fs  getBytes  testFailureNegativeLength_2  path  fail  closeOutput  Assert  getLen  getFileStatus  scanner  lowerBound  close  open',Non_Flakey
'test  Parser  wf-loop1-invalid.xml  wf-transition-invalid.xml  wf-schema-valid.xml  wf-loop2-invalid.xml  validate  And  Parse  assert  Equals  fail  IO  Utils  ex  wf-unsupported-action.xml  parser  get  Error  Code  get  Resource  As  Reader  Error  Code  testParser  wf-loop1-invalid.xml  wf-transition-invalid.xml  wf-schema-valid.xml  wf-loop2-invalid.xml  validateAndParse  assertEquals  fail  IOUtils  ex  wf-unsupported-action.xml  parser  getErrorCode  getResourceAsReader  ErrorCode',Flakey
'postpone  Response  get  And  Increment  increasing  Server  conf  send  Response  Executors  trigger  last  waiting  call  was  consumed  Assert  make  sure  it  blocked  assert  Not  Null  Time  Unit  val  make  sure  it\'s  still  blocked  count  trigger  responses  get  Connect  Address  fail  future1  ex  future2  stop  ADDRESS  exec  server  wait  submit  assert  False  waiting  Calls  the  background  calls  should  still  be  blocked  get  client  use  only  1  handler  to  prove  it\'s  freed  after  every  call  unexpected  exception:  wait0  set  address  do  a  call  in  the  background  that  will  have  a  deferred  response  call  4:  send  Response   expect  it  to  return  wait1  wait2  start  assert  Equals  get  Cur  Call  new  Cached  Thread  Pool  is  Done  call  Net  Utils  deferred  Call  wait  Count  Test  IPC  Server  Responder  ipc  shouldn\'t  have  responded  another  call  with  wait  count  of  2  test  Defer  Response  call  should  return  immediately  postponeResponse  getAndIncrement   increasing  Server  conf  sendResponse  Executors   trigger last waiting call   was consumed  Assert   make sure it blocked  assertNotNull  TimeUnit  val   make sure it\'s still blocked  count   trigger responses  getConnectAddress  fail  future1  ex  future2  stop  ADDRESS  exec  server  wait  submit  assertFalse  waitingCalls   the background calls should still be blocked  get  client   use only 1 handler to prove it\'s freed after every call  unexpected exception:  wait0  set  address   do a call in the background that will have a deferred response   call 4: sendResponse  expect it to return  wait1  wait2  start  assertEquals  getCurCall  newCachedThreadPool  isDone  call  NetUtils  deferredCall  waitCount  TestIPCServerResponder  ipc shouldn\'t have responded   another call with wait count of 2  testDeferResponse   call should return immediately',Non_Flakey
'parent  default  works  for  cat  cp  is  working  run  Cmd  default  works  for  ls  run  bak  check  cp  :reptiles  check  put  du  works  on  remote  uri  path  Tool  Runner  -chown  -cat  test.build.data  /tmp  src  Conf  name  Dir  ret  hdfs:///furi  /tmp/chown  Test  create  Local  File  dst  Conf  get  File  System  /  /furi  shell  put  is  working  herbivores  num  Data  Nodes  set  Property  mkdirs  /hadoopdir  -chgrp  shutdown  get  Uri  dfs_tmp_uri/  check  chown  check  for  rm  -r  dst  Fs  -  R  check  for  ls  check  cat  reptiles  default  works  for  rm/rmr  src  Cluster  argv  delete  System  file  -put  assert  True  TEST_  ROOT_  DIR  root  src  Fs  -cp  /*  check  if  default  hdfs:///  works  -rmr  write  File  dst  Cluster  check  du  get  Property  -rmr  works  on  remote  uri  ls  works  on  remote  uri  assert  Equals  set  Conf  confirm  Owner  cat  is  working  -ls  build  furi  test  URI  Paths  exists  hdfs:///  to  String  Test  DFS  Shell  -du  parent   default works for cat   cp is working   runCmd  default works for ls   run  bak   check cp  :reptiles   check put  du works on remote uri   path  ToolRunner  -chown  -cat  test.build.data  /tmp  srcConf  nameDir  ret  hdfs:///furi  /tmp/chownTest  createLocalFile  dstConf  getFileSystem  /  /furi  shell   put is working   herbivores  numDataNodes  setProperty  mkdirs  /hadoopdir  -chgrp  shutdown  getUri  dfs_tmp_uri/   check chown   check for rm -r  dstFs  -R   check for ls   check cat  reptiles  default works for rm/rmr  srcCluster  argv  delete  System  file  -put  assertTrue  TEST_ROOT_DIR  root  srcFs  -cp  /*   check if default hdfs:/// works  -rmr  writeFile  dstCluster   check du  getProperty  -rmr works on remote uri   ls works on remote uri   assertEquals  setConf  confirmOwner   cat is working   -ls  build  furi  testURIPaths  exists  hdfs:///  toString  TestDFSShell  -du',Flakey
'get  Parsed  Type  parse  Parameter  asdfasdf  is  Matchers  assert  That  null  Value  param1  0  000  -123  test  Integer  Param  Parser  123  integer  Param  Parser  validation    getParsedType  parseParameter  asdfasdf  is  Matchers  assertThat  nullValue  param1  0  000  -123  testIntegerParamParser  123  integerParamParser  validation',Non_Flakey
'init  get  Name  set  oozie.service.  Proxy  User  Service.proxyuser.foo.hosts  get  Conf  oozie.service.  Proxy  User  Service.proxyuser.foo.groups  destroy  conf  *  services     as  List  Services  fail  test  Wrong  Host  otherhost  String  Utils  join  Arrays  init  getName  set  oozie.service.ProxyUserService.proxyuser.foo.hosts  getConf  oozie.service.ProxyUserService.proxyuser.foo.groups  destroy  conf  *  services     asList  Services  fail  testWrongHost  otherhost  StringUtils  join  Arrays',Flakey
'cache  No  implementation  for  ninja.cache.  Cache  was  bound  e  then  Return  Ninja  Constant  contains  String  get  Injector  get  Message  bootstrap  assert  That  cache  should  not  have  been  found  when  fail  Ninja  Mode  com.example.frameworkmodule  framework  Module  Skips  Ninja  Classic  Module  ninja  Properties  Impl  Mockito  get  get  Instance  boot  spy  cache  No implementation for ninja.cache.Cache was bound  e  thenReturn  NinjaConstant  containsString  getInjector  getMessage  bootstrap  assertThat  cache should not have been found  when  fail  NinjaMode  com.example.frameworkmodule  frameworkModuleSkipsNinjaClassicModule  ninjaPropertiesImpl  Mockito  get  getInstance  boot  spy',Non_Flakey
'add  Record  To  Bundle  Action  Table  get  Current  Dateafter  Incrementing  In  Months  get  Id  run  Date  Utils  get  Status  parse  Date  Oozie  TZ  bundle  Job  assert  Not  Null  get  end  current  Date  Plus  Month  Job  bundle  wait  For  test  Bundle  Status  Transit  Service  Killed1  add  Record  To  Bundle  Job  Table  bundle  Id  start  assert  Equals  X  Data  Test  Case  execute  add  Record  To  Coord  Job  Table  With  Bundle  call  Services  Coordinator  Job  runnable  action1  action2  jpa  Service  evaluate  addRecordToBundleActionTable  getCurrentDateafterIncrementingInMonths  getId  run  DateUtils  getStatus  parseDateOozieTZ  bundleJob  assertNotNull  get  end  currentDatePlusMonth  Job  bundle  waitFor  testBundleStatusTransitServiceKilled1  addRecordToBundleJobTable  bundleId  start  assertEquals  XDataTestCase  execute  addRecordToCoordJobTableWithBundle  call  Services  CoordinatorJob  runnable  action1  action2  jpaService  evaluate',Flakey
'localhost  localhost:123  compare  Net  Utils  create  Socket  Addr  For  Host  localhost:  run  Good  Cases  test  Good  Hosts  And  Ports  localhost  localhost:123  compare  NetUtils  createSocketAddrForHost  localhost:  runGoodCases  testGoodHostsAndPorts',Non_Flakey
'date  Not  Eq  ALL  should_delete_with_not_equal_condition  script  Executor  session  Given  simple  with  Lwt  Result  Listener  Eq  delete  SELECT  *  FROM  simple  WHERE  id  =  as  List  lwt  Result  Listener  When  of  get  where  id  get  And  Set  row  table  execute  Script  Template  on  Error  Random  Utils  manager  all  Columns_  From  Base  Table  one  next  Long  assert  That  execute  Simple  Entity/insert_single_row.cql  Immutable  Map  if_  Consistency  List  is  True  success  Then  is  Null  Long  build  Date  Key  Arrays  dsl  on  Success  date  NotEq  ALL  should_delete_with_not_equal_condition  scriptExecutor  session   Given  simple  withLwtResultListener  Eq  delete  SELECT * FROM simple WHERE id =   asList  lwtResultListener   When  of  get  where  id  getAndSet  row  table  executeScriptTemplate  onError  RandomUtils  manager  allColumns_FromBaseTable  one  nextLong  assertThat  execute  SimpleEntity/insert_single_row.cql  ImmutableMap  if_ConsistencyList  isTrue  success   Then  isNull  Long  buildDateKey  Arrays  dsl  onSuccess',Flakey
'URI  Authority  Assert  somehost:1234  user@somehost  somehost  somehost:8080  create  Some  Host:8080  assert  Equals  test  Create  From  String  user  URIAuthority  Assert  somehost:1234  user@somehost  somehost  somehost:8080  create  SomeHost:8080  assertEquals  testCreateFromString  user',Non_Flakey
