@relation _home_supun_Documents_wekafiles_dataset2_Tokens_arff_docs__home_supun_Documents_wekafiles_dataset2_LOC-weka.filters.unsupervised.attribute.Remove-R2_java_keywords.arff-weka.filters.unsupervised.attribute.Remove-R3

@attribute tokens string
@attribute loc numeric
@attribute abstract_keyword numeric
@attribute assert_keyword numeric
@attribute boolean_keyword numeric
@attribute break_keyword numeric
@attribute byte_keyword numeric
@attribute case_keyword numeric
@attribute catch_keyword numeric
@attribute char_keyword numeric
@attribute class_keyword numeric
@attribute continue_keyword numeric
@attribute default_keyword numeric
@attribute do_keyword numeric
@attribute double_keyword numeric
@attribute else_keyword numeric
@attribute enum_keyword numeric
@attribute exports_keyword numeric
@attribute extends_keyword numeric
@attribute final_keyword numeric
@attribute finally_keyword numeric
@attribute float_keyword numeric
@attribute for_keyword numeric
@attribute if_keyword numeric
@attribute implements_keyword numeric
@attribute import_keyword numeric
@attribute instanceof_keyword numeric
@attribute int_keyword numeric
@attribute interface_keyword numeric
@attribute long_keyword numeric
@attribute modules_keyword numeric
@attribute native_keyword numeric
@attribute new_keyword numeric
@attribute package_keyword numeric
@attribute private_keyword numeric
@attribute protected_keyword numeric
@attribute public_keyword numeric
@attribute requires_keyword numeric
@attribute return_keyword numeric
@attribute short_keyword numeric
@attribute static_keyword numeric
@attribute strictfp_keyword numeric
@attribute super_keyword numeric
@attribute switch_keyword numeric
@attribute synchronized_keyword numeric
@attribute this_keyword numeric
@attribute throw_keyword numeric
@attribute throws_keyword numeric
@attribute transient_keyword numeric
@attribute try_keyword numeric
@attribute void_keyword numeric
@attribute volatile_keyword numeric
@attribute while_keyword numeric
@attribute true_keyword numeric
@attribute null_keyword numeric
@attribute false_keyword numeric
@attribute const_keyword numeric
@attribute goto_keyword numeric
@attribute keywordcount numeric
@attribute klass {Non_Flakey,Flakey}

@data
'do  nothing  get  name  get  proxy  could  not  connect  to  host  ha  service  state  error  throwing  proxy  when  test  failover  from  non  existant  service  with  fencer  not  on  creation  of  the  proxy.  verify  with  settings  close  default  answer  do  failover  svc2  common  configuration  keys  svc1  addr  svc1  do  return  don\'t  check  svc1  because  we  can\'t  reach  it   but  that\'s  ok   it\'s  been  fenced.  assert  equals  eq  any  non-existant  active  prevented  failover  gracefully  used  the  right  rpc  timeout  any  int  setup  fencer  fail  mockito  svc2  addr  extra  interfaces  mock  spy  donothing  getname  getproxy  could not connect to host  haservicestate  errorthrowingproxy  when  testfailoverfromnonexistantservicewithfencer   not on creation of the proxy.  verify  withsettings  close  defaultanswer  dofailover  svc2  commonconfigurationkeys  svc1addr  svc1  doreturn   don\'t check svc1 because we can\'t reach it  but that\'s ok  it\'s been fenced.  assertequals  eq  any  non-existant active prevented failover   gracefully used the right rpc timeout  anyint  setupfencer  fail  mockito  svc2addr  extrainterfaces  mock  spy',21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,Non_Flakey
'action  num  coordinator  job  test  coord  action  get  coord-action-get.xml  coordinator  action  get  id  job  clean  up  db  tables  add  record  to  coord  action  table  add  record  to  coord  job  table  _test  get  running  actions  count  actionnum  coordinatorjob  testcoordactionget  coord-action-get.xml  coordinatoraction  getid  job  cleanupdbtables  addrecordtocoordactiontable  addrecordtocoordjobtable  _testgetrunningactionscount',14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Flakey
'filter  test  no  remote  host  1.1.1.1  test  request  destroy  http  servlet  response  init  filter  filter  testnoremotehost  1.1.1.1  testrequest  destroy  httpservletresponse  initfilter',11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,Non_Flakey
'should_dsl_update_codec_counter  codec_count  session  given  update  eq  uui  ds  uuid  when  select  codec_count  from  entity_complex_counters  where  id  =  where  id  is  not  null  actual  counter  with  codec_  incr  random  utils  manager  one  time  based  codec  count  next  long  assert  that  execute  and  uuid  =  get  long  then  long  from  base  table  counter  with  codec  dsl  is  equal  to    should_dsl_update_codec_counter  codec_count  session   given  update  eq  uuids  uuid   when  select codec_count from entity_complex_counters where id =   where  id  isnotnull  actual  counterwithcodec_incr  randomutils  manager  one  timebased  codeccount  nextlong  assertthat  execute   and uuid =   getlong   then  long  frombasetable  counterwithcodec  dsl  isequalto',13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,Flakey
'content  transferred:  50000000  bytes  failed  requests:  0  document  path:  /index.html  replace  core  matchers  equal  to  result  formatter  server  software:  test  server/1.1  protocol  version:  http/1.1  total  transferred:  62640000  bytes  transfer  rate:  17 997.02    kbytes/sec  received  assert  requests  per  second:  5 884.08  #/sec  (mean)  test  basics  server  port:  8080  http  version  results  localhost  time  per  request:  0.170  ms  (mean   across  all  concurrent  requests)  server  hostname:  localhost  standard  charsets  test  server/1.1  time  taken  for  tests:  3.399000  seconds  assert  that  buf  print  concurrency  level:  5  complete  requests:  20000  to  byte  array  kept  alive:  20000  name  document  length:  2924  bytes  /index.html  time  per  request:  0.850  ms  (mean)  content transferred:\t50000000 bytes    failed requests:\t\t0    document path:\t\t\t/index.html    replace  corematchers  equalto  resultformatter      server software:\t\ttestserver/1.1    protocol version:\t\thttp/1.1    total transferred:\t\t62640000 bytes    transfer rate:\t\t\t17 997.02 kbytes/sec received    assert  requests per second:\t5 884.08 #/sec (mean)    testbasics  server port:\t\t\t8080    httpversion  results      localhost  time per request:\t\t0.170 ms (mean  across all concurrent requests)    server hostname:\t\tlocalhost    standardcharsets  testserver/1.1  time taken for tests:\t3.399000 seconds    assertthat  buf  print  concurrency level:\t\t5    complete requests:\t\t20000    tobytearray  kept alive:\t\t\t\t20000    name  document length:\t\t2924 bytes    /index.html  time per request:\t\t0.850 ms (mean)',7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,Non_Flakey
'play  a  server  read  ascii  request  get  /?query  http/1.1  get  host  name  take  request  http://b/4361656  assert  equals  set  body  get  input  stream  url  url  contains  query  but  no  path  integer  enqueue  get  request  line  get  port  http  ?query  client  open  play  a  server  readascii  request  get /?query http/1.1  gethostname  takerequest   http://b/4361656  assertequals  setbody  getinputstream  url  urlcontainsquerybutnopath  integer  enqueue  getrequestline  getport  http  ?query  client  open',10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Flakey
'100110110110101001010101101001101101011010010101101101001010101011001101101010110010  010011010010101101101100101011010100100101001011010110100101010011011010110100101011  011011001010010110110100000  010110101011001011010100100101001010011011010101010010010010101101100101010100100100  101001010010110110100000  101010100110110101001001001011010100110101010010010010101101001101010100100100101010  001001010110010110101010010010010101001101101010101001001001011010100101101010010010  001010100101001001010110110010101001010010010101010011011010010100100101101010011010  100101010110101001101001001001010110110101001010010010010101010110100110100100100101  011011001010101010011011011010100110101011010011010101011001101011010101001101011010  011010010110100101001001011011010010101001010010010101011001011010010100100101101011  010110010101101101100101010101001101011011010011010101011001101010101001011011011010  101010100101101011011001011010101001101101010101001001001011010101001101010010010010  01101001101010101100110101010100101101101101001011010101100101101010010110110100000  000001001011011010110101001011010110100101101101101001010101011001011011010110010101  110101010011011010101010011011010110100101011010110010101101101100101010101001101011  101101011001010101101100101100101010110100110101011011001101010101001011010110110010  11001101010010110110100000  001001010010110110100101010010010100101010110010110100100101001011010110010101001001  100101001001010110100110101001010010010101011001101010010100100101101010100110100101  011010110100101001001001010101101101001010010010010101010101100110100100100101011010  001010100100100101010110110010101001001001010101010011011010010010010101101010011010  010101010110011010100100100101101010110010101001001001010110101100101010010010010101  abcdefghijklmnopqrstuvwxyz0123456789  000001001011011010101001001001011001101010101001010010010110101001011010010100100101  101001001001010100110101011010010010010101100110101010100100100101010010110101101001  010101101001011010100100100101101101001010101001001001010101100101101010010010010110  \00    !\"#$\%&\'()*+ -./0123456789:;<=>?  0000010010110110101010010010010100110101011011010100101101011010010110110110100101010  101101010011010100100100101101101010010101001001001010101101001101010010010010110101  100100100101010110100110101001001001010101011001101010010010010101101010100110100100  000001001011011010101001001001011001010101101001001001010110101001011010010010010101  101101001101010010010100101010110011010100100101001011010101001101001001010010101101  110101101010100110101101010011011011010100101010110100110110101101001010110110100101  do  test  101100101001001001010101101011001010010010010101010110110010100100100101011001010101  101100101001010010010101101011001010010100100101010110110010100101001001011001010101  010010010110010110101010010100100101001101101010101001001001010110110100101010010010  101100101010010110110100000  000001001011011010100110101101010010010100101101010010110100100101001010110100101101  101100101101101011001010101101100101010101001101101101010011010101101001101010101100  010010101101100101010010010100101010100110110100100101001011010100110101001001010010  001001010110101001101001010010010110110101001010010100100101010110100110100101001001  101001010010010100110101011010010100100101100110101010100101001001010010110101101001  extended  mode  blocks  @  abcdefghijklmnopqrstuvwxyz\\^_  010101100110110101011001010110101100101010110110010110010101011010011010101101100110  011010010110100100100101011011010010101001001001010101011001011010010010010101101011  test  encode  `abcdefghijklmnopqrstuvwxyz{|}~  011010110100101001010010010101101101001010010100100101010101100110100101001001011010  100110110110101001010101101001101101011010010101101101001010101011001101101010110010  010011010010101101101100101011010100100101001011010110100101010011011010110100101011  011011001010010110110100000  010110101011001011010100100101001010011011010101010010010010101101100101010100100100  101001010010110110100000  101010100110110101001001001011010100110101010010010010101101001101010100100100101010  001001010110010110101010010010010101001101101010101001001001011010100101101010010010  001010100101001001010110110010101001010010010101010011011010010100100101101010011010  100101010110101001101001001001010110110101001010010010010101010110100110100100100101  011011001010101010011011011010100110101011010011010101011001101011010101001101011010  011010010110100101001001011011010010101001010010010101011001011010010100100101101011  010110010101101101100101010101001101011011010011010101011001101010101001011011011010  101010100101101011011001011010101001101101010101001001001011010101001101010010010010  01101001101010101100110101010100101101101101001011010101100101101010010110110100000  000001001011011010110101001011010110100101101101101001010101011001011011010110010101  110101010011011010101010011011010110100101011010110010101101101100101010101001101011  101101011001010101101100101100101010110100110101011011001101010101001011010110110010  11001101010010110110100000  001001010010110110100101010010010100101010110010110100100101001011010110010101001001  100101001001010110100110101001010010010101011001101010010100100101101010100110100101  011010110100101001001001010101101101001010010010010101010101100110100100100101011010  001010100100100101010110110010101001001001010101010011011010010010010101101010011010  010101010110011010100100100101101010110010101001001001010110101100101010010010010101  abcdefghijklmnopqrstuvwxyz0123456789  000001001011011010101001001001011001101010101001010010010110101001011010010100100101  101001001001010100110101011010010010010101100110101010100100100101010010110101101001  010101101001011010100100100101101101001010101001001001010101100101101010010010010110  \00\t    u001E   !\"#$\%&\'()*+ -./0123456789:;<=>?  0000010010110110101010010010010100110101011011010100101101011010010110110110100101010  101101010011010100100100101101101010010101001001001010101101001101010010010010110101  100100100101010110100110101001001001010101011001101010010010010101101010100110100100  000001001011011010101001001001011001010101101001001001010110101001011010010010010101  101101001101010010010100101010110011010100100101001011010101001101001001010010101101  110101101010100110101101010011011011010100101010110100110110101101001010110110100101  dotest  101100101001001001010101101011001010010010010101010110110010100100100101011001010101  101100101001010010010101101011001010010100100101010110110010100101001001011001010101  010010010110010110101010010100100101001101101010101001001001010110110100101010010010  101100101010010110110100000  000001001011011010100110101101010010010100101101010010110100100101001010110100101101  101100101101101011001010101101100101010101001101101101010011010101101001101010101100  010010101101100101010010010100101010100110110100100101001011010100110101001001010010  001001010110101001101001010010010110110101001010010100100101010110100110100101001001  101001010010010100110101011010010100100101100110101010100101001001010010110101101001   extended mode blocks  @abcdefghijklmnopqrstuvwxyz\\^_  010101100110110101011001010110101100101010110110010110010101011010011010101101100110  011010010110100100100101011011010010101001001001010101011001011010010010010101101011  testencode  `abcdefghijklmnopqrstuvwxyz{|}~  011010110100101001010010010101101101001010010100100101010101100110100101001001011010',9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,Non_Flakey
'test  coord  action  get  _  e  get  coord  conf  error  code  get  id  conf  app  path  set  error  code  resource  xml  name  action  xml  set  error  message  coord  pass  the  expected  values  coordinator  action  action  add  extra  attributes  for  action  action  num  pretty  print  xml  utils  error  message  x  data  test  case  add  record  to  coord  job  table  000  coordinator  job  _test  get  for  start  x  create  coord  action  coord-action-get.xml  insert  the  action  set  sla  xml  insert  record  coord  action  to  string  job  get  coord  action  xml  dummy  get  fs  test  case  dir  testcoordactionget  _e  getcoordconf  errorcode  getid  conf  apppath  seterrorcode  resourcexmlname  actionxml  seterrormessage  coord   pass the expected values  coordinatoraction  action   add extra attributes for action  actionnum  prettyprint  xmlutils  errormessage  xdatatestcase  addrecordtocoordjobtable  000  coordinatorjob  _testgetforstartx  createcoordaction  coord-action-get.xml   insert the action  setslaxml  insertrecordcoordaction  tostring  job  getcoordactionxml  dummy  getfstestcasedir',19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,Flakey
'mock  res  init  mock  req  object  under  test  then  return  browser_  agent  csrf  has  not  been  sent  objects  to  verify  interactions  based  on  request  setup  the  configuration  settings  of  the  server  get  method  options  when  filter  config  get  header  filter  mock  chain  get  init  parameter  mockito  do  filter  test  missing  header  multiple  ignore  methods  config  good  request  mock  verify  get   options  rest  csrf  prevention  filter  mockres  init  mockreq   object under test  thenreturn  browser_agent   csrf has not been sent   objects to verify interactions based on request   setup the configuration settings of the server  getmethod  options  when  filterconfig  getheader  filter  mockchain  getinitparameter  mockito  dofilter  testmissingheadermultipleignoremethodsconfiggoodrequest  mock  verify  get options  restcsrfpreventionfilter',20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,Non_Flakey
'cluster  table_  name  create  table  assert  false  reach  in  and  set  minimum  server  count  admin  conf  create  and  disable  table  now  try  to  enable  the  table  thread  now  start  another  region  server  sleep  create  table  descriptor  assert  true  set  minimum  server  count  enable  table  sleep  a  bit  for  assignment  start  region  server  get  master  test  minimum  server  count  is  table  enabled  disable  table  get  server  manager  is  table  available  cluster  table_name  createtable  assertfalse   reach in and set minimum server count  admin  conf   create and disable table   now try to enable the table  thread   now start another region server  sleep  createtabledescriptor  asserttrue  setminimumservercount  enabletable   sleep a bit for assignment  startregionserver  getmaster  testminimumservercount  istableenabled  disabletable  getservermanager  istableavailable',22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6,Flakey
'reader  skip  conf  key  x  create  scanner  error  on  handling  negative  length.  fs  get  bytes  test  failure  negative  length_2  path  fail  close  output  assert  get  len  get  file  status  scanner  lower  bound  close  open  reader  skip  conf  keyx  createscanner  error on handling negative length.  fs  getbytes  testfailurenegativelength_2  path  fail  closeoutput  assert  getlen  getfilestatus  scanner  lowerbound  close  open',18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,Non_Flakey
'test  parser  wf-loop1-invalid.xml  wf-transition-invalid.xml  wf-schema-valid.xml  wf-loop2-invalid.xml  validate  and  parse  assert  equals  fail  io  utils  ex  wf-unsupported-action.xml  parser  get  error  code  get  resource  as  reader  error  code  testparser  wf-loop1-invalid.xml  wf-transition-invalid.xml  wf-schema-valid.xml  wf-loop2-invalid.xml  validateandparse  assertequals  fail  ioutils  ex  wf-unsupported-action.xml  parser  geterrorcode  getresourceasreader  errorcode',36,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,21,Flakey
'postpone  response  get  and  increment  increasing  server  conf  send  response  executors  trigger  last  waiting  call  was  consumed  assert  make  sure  it  blocked  assert  not  null  time  unit  val  make  sure  it\'s  still  blocked  count  trigger  responses  get  connect  address  fail  future1  ex  future2  stop  address  exec  server  wait  submit  assert  false  waiting  calls  the  background  calls  should  still  be  blocked  get  client  use  only  1  handler  to  prove  it\'s  freed  after  every  call  unexpected  exception:  wait0  set  address  do  a  call  in  the  background  that  will  have  a  deferred  response  call  4:  send  response   expect  it  to  return  wait1  wait2  start  assert  equals  get  cur  call  new  cached  thread  pool  is  done  call  net  utils  deferred  call  wait  count  test  ipc  server  responder  ipc  shouldn\'t  have  responded  another  call  with  wait  count  of  2  test  defer  response  call  should  return  immediately  postponeresponse  getandincrement   increasing  server  conf  sendresponse  executors   trigger last waiting call   was consumed  assert   make sure it blocked  assertnotnull  timeunit  val   make sure it\'s still blocked  count   trigger responses  getconnectaddress  fail  future1  ex  future2  stop  address  exec  server  wait  submit  assertfalse  waitingcalls   the background calls should still be blocked  get  client   use only 1 handler to prove it\'s freed after every call  unexpected exception:  wait0  set  address   do a call in the background that will have a deferred response   call 4: sendresponse  expect it to return  wait1  wait2  start  assertequals  getcurcall  newcachedthreadpool  isdone  call  netutils  deferredcall  waitcount  testipcserverresponder  ipc shouldn\'t have responded   another call with wait count of 2  testdeferresponse   call should return immediately',117,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,1,0,0,9,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,5,1,0,1,0,0,0,0,0,47,Non_Flakey
'parent  default  works  for  cat  cp  is  working  run  cmd  default  works  for  ls  run  bak  check  cp  :reptiles  check  put  du  works  on  remote  uri  path  tool  runner  -chown  -cat  test.build.data  /tmp  src  conf  name  dir  ret  hdfs:///furi  /tmp/chown  test  create  local  file  dst  conf  get  file  system  /  /furi  shell  put  is  working  herbivores  num  data  nodes  set  property  mkdirs  /hadoopdir  -chgrp  shutdown  get  uri  dfs_tmp_uri/  check  chown  check  for  rm  -r  dst  fs  -  r  check  for  ls  check  cat  reptiles  default  works  for  rm/rmr  src  cluster  argv  delete  system  file  -put  assert  true  test_  root_  dir  root  src  fs  -cp  /*  check  if  default  hdfs:///  works  -rmr  write  file  dst  cluster  check  du  get  property  -rmr  works  on  remote  uri  ls  works  on  remote  uri  assert  equals  set  conf  confirm  owner  cat  is  working  -ls  build  furi  test  uri  paths  exists  hdfs:///  to  string  test  dfs  shell  -du  parent   default works for cat   cp is working   runcmd  default works for ls   run  bak   check cp  :reptiles   check put  du works on remote uri   path  toolrunner  -chown  -cat  test.build.data  /tmp  srcconf  namedir  ret  hdfs:///furi  /tmp/chowntest  createlocalfile  dstconf  getfilesystem  /  /furi  shell   put is working   herbivores  numdatanodes  setproperty  mkdirs  /hadoopdir  -chgrp  shutdown  geturi  dfs_tmp_uri/   check chown   check for rm -r  dstfs  -r   check for ls   check cat  reptiles  default works for rm/rmr  srccluster  argv  delete  system  file  -put  asserttrue  test_root_dir  root  srcfs  -cp  /*   check if default hdfs:/// works  -rmr  writefile  dstcluster   check du  getproperty  -rmr works on remote uri   ls works on remote uri   assertequals  setconf  confirmowner   cat is working   -ls  build  furi  testuripaths  exists  hdfs:///  tostring  testdfsshell  -du',91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,19,Flakey
