@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_exc_long

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'test  pause  unpause2  job1  get  time  pause  start  runnable  add  record  to  bundle  job  table  run  get  id  assert  equals  get  status  execute  set  pause  time  services  job  id  assert  not  null  get  set  kickoff  time  job  job  jpa  service  evaluate  wait  for',Flakey
'contains  go  to  $  assert  true  /notauthenticate  page  source  #login  only  visible  with  valid  authentication  token  login  click  test  authenticity  fails',Non_Flakey
'server  hcatalog.mydb.mytable  get  jms  connection  info  print  stack  trace  e  hcat  service  hcat.server.com:5080  jms  service  assert  equals  services  hcat://hcat.server.com:8020  fail  get  message  receiver  receiver1  conn  info  assert  not  null  get  topic  register  for  notification  test  un  register  topic  exception  encountered  :  unregister  from  notification',Flakey
'directory  count  expected  length  11110  33333  22222  11111  assert  equals  space  consumed  file  count  check  the  to  string  method  (defaults  to  with  quotas)  test  to  string  build  quota  44444  -11111  66665  to  string  space  quota  content  summary',Non_Flakey
'::  end  date  get  time  stream  log  date  utils  dag  x  log  info  service  assert  true  middle  date  get  action  cjb  after  get  coord  job  ce  middle  rest  constants  create  coordinator  engine  get  filter  params  (  assert  equals  services  @1|     run  jobs  impl  filter  job  id  created  date  format  date  oozie  tz  service  @2)  test  stream  log4  job  log  date  get  created  time',Flakey
'mockds30  check  metrics  mockds31  gsink31  publish  the  metrics  .sink.gsink30.context  save  setup  test  for  ganglia  sink31  we  manually  publish  metrics  by  metics  system#publish  metrics  now  here.  gsink30  ganglia  metrics  test  helper  filter  out  only  \"test\"  check  ganflia  sink30  data  get  test  filename  check  ganflia  sink31  data  test  ganglia  metrics2  .sink.gsink31.context  s1  s1rec  gsink31  desc  get  captured  send  cb  set  datagram  socket  add  init  set  expected  metrics  incr  ms  start  gsink30  desc  s1  desc  register  the  sinks  test  name  prefix  stop  *.period  setup  test  for  ganglia  sink30  hadoop-metrics2-  test  metrics  config  expected  count  from  ganglia30  expected  count  from  ganglia31  publish  metrics  now  subset  register',Non_Flakey
'cluster  get  first  tx  id  restart  cluster  conf  run  wait  active  assert  in-progress  log  could  not  renew  or  cancel  the  token  token1  get  user  name  token2  get  fs  image  saving  image  in  safe  mode  should  succeed  token3  token4  token5  is  in  progress  should  only  have  start  txn  user  group  information  restart  cluster  again  verify  that  the  edits  file  is  empty  except  for  the  start  txn  format  cancel  token  get  file  system  get  name  node  validate  log  fail  namesystem  test  save  namespace  num  data  nodes  get  last  tx  id  saving  image  without  safe  mode  should  fail  get  storage  should  be  able  to  renew  &  cancel  the  delegation  token  after  cluster  restart  shutdown  nn  renew  token  log  num  transactions  admin  fs  find  latest  edits  log  sd  assert  true  get  delegation  token  secret  manager  start  threads  num  datanodes  dir  iterable  close  should  have  5  transactions  e  renewer  get  message  assert  equals  set  safe  mode  get  login  user  -save  namespace  args  safe  mode  action  build  verify  that  the  edits  file  is  not  empty  get  delegation  token  fs  image  test  util  get  namesystem',Flakey
'result  test  results  redirect  temporary  http://example.com  get  status  code  get  headers  get  renderable  results  assert  true  get  assert  equals  redirect  temporary  result',Non_Flakey
'add  record  to  wf  action  table  get  id  workflow  instance  get  status  update  the  list  for  doing  bulk  writes  coord  job  wf  job  add  record  to  wf  job  table  assert  not  null  get  action  workflow  job  update  list  add  get  status  str  update  the  status  check  for  expected  status  after  running  bulk  update  jpa  running  assert  equals  execute  add  record  to  coord  job  table  set  status  coordinator  job  1  services  set  update  list  workflow  action  bulk  update  cmd  succeeded  test  updates  action2  jpa  service',Flakey
'sub  not  created  in  src  dir  contract  test  utils  test  rename  with  non  empty  sub  dir  posix  rename  test  dir  dest  handle  empty  dst  directory  on  windows  fs  assert  path  does  not  exist  path  write  text  file  final  dir  not  created  in  src/sub  dir  accept  only  posix  rename  behavior  in  this  test  not  deleted  assert  path  exists  sub/subfile.txt  path  to  file  subfile.txt  get  file  system  this  is  the  file  in  src  dir  source.txt  rlfs  not  renamed  into  dest/sub  dir  mkdirs  src1  src  dir  this  is  the  file  in  src/sub  dir  rm  src  sub  dir  not  renamed  into  dest  dir  test  rename  with  non  empty  sub  dir',Non_Flakey
'row_1  row_2  check  value  pb  add  row  put  table  path  bytes  yield  get  client  value_1  value_3  value_2  get  code  make  sure  the  fake  row  was  not  actually  created  value_4  add  cell  to  bytes  assert  equals  cell  set  model  check  that  all  of  the  values  were  created  /  thread  delete  row  mimetype_  protobuf  row  model  column_2  column_1  response  create  protobuf  output  /fakerow  deliberate  nonexistent  row  test  multi  cell  get  put  pb',Flakey
'has  field  violation  get  field  violations  invoke  assert  equals  validation  should  be  applied  in  correct  order  pre  fail  validation.required.violation  param1  required  int  size  get  message  key  assert  true  get  context  create  verify  mock  controller  validation',Non_Flakey
'uri:oozie:workflow:0.3  uri:oozie:coordinator:0.3  uri:oozie:bundle:0.3  uri:oozie:workflow:0.4  uri:oozie:bundle:0.2  uri:oozie:workflow:0.5  uri:oozie:coordinator:0.5  uri:oozie:bundle:0.1  assert  false  uri:oozie:coordinator:0.4  foo  supports  parameters  assert  true  parameter  verifier  uri:oozie:foo:0.4  test  supports  parameters',Flakey
'trash  shell  get  home  directory  .  trash/  current  test  trash  fs  view  fs  target  conf  test  trash  file  system  test  helper  get  test  root  path',Non_Flakey
'conn  set  request  method  is_  security_  enabled  test  instrumentation  assert  true  json  content-type  /v1/admin/*  collections  run  test  json  tags  rest  constants  open  connection  contains  key  http  servlet  response  assert  equals  parse  get  input  stream  url  json  value  call  get  header  field  get  get  response  code  create  url  starts  with',Flakey
'max  time  should  fail  retry  up  to  maximum  time  with  fixed  sleep  real  policy  retry  decision  construct  reason  string  times  should  retry  other  exception  other  than  unreliable  exception  should  also  get  time  unit  create  verify  retry  up  to  maximum  time  with  fixed  sleep  unreliable  impl  policy  any  boolean  fails  once  then  succeeds  fails  ten  times  then  succeeds  setup  mock  policy  assert  equals  failed.  test  retry  up  to  maximum  time  with  fixed  sleep  retry  proxy  always  succeeds  any  any  int  fail  expected  unreliable  mock  caught  retry  action',Non_Flakey
'<app-path>  <configuration>  get  job  info  <name>a</name>  </property>  get  actions  get  id  get  external  id  get  status  fs  app1  <value>  a</value>  sub  workflow  action  executor  proto  conf  create  base  workflow  get  workflow  client  w  get  create  action  </app-path>  workflow.xml  end  workflow  job  write  close  get  base  proto  conf  wait  for  workflow  <sub-workflow  xmlns=\'uri:oozie:workflow:0.1\'>  oozie  client  <property>  start  sub  workflow  app  path  sub  workflow  assert  equals  get  file  system  job_  timeout  check  set  conf  </configuration>  workflow  action  </sub-workflow>  test  sub  workflow  start  writer  evaluate  get  parent  id  get  fs  test  case  dir',Flakey
'fail  assert  ae  java  assert  does  not  work.  log  good!  java  assert  is  on.  test  java  assert  the  assertion  error  is  expected.  info',Non_Flakey
'<execution>  lifo</execution>  </controls>  <datasets>  add  record  to  bundle  action  table  conf  </input-events>  app  path  sc  </property></configuration>  </workflow>  </action>  </coordinator-app>  write  to  file  app  xml  <property>  <name>input  b</name>  <value>${coord:data  out(\'  local_  a\')}</value>  file://  get  test  case  dir  unit_  testing  <output-events>  <data-out  name=\"  local_  a\"  dataset=\"local_a\">  exception  expected  because  namespace  is  too  old  when  submit  coordinator  through  bundle!  job  timezone=\"  utc\">  <uri-template>file:///tmp/coord/workflows/${  year}/${  day}</uri-template>  </dataset>  coordinator.xml  xmlns=\"uri:oozie:coordinator:0.1\">  <controls>  <concurrency>2</concurrency>  set  <configuration>  <property>  <name>input  a</name>  <value>${coord:data  in(\'  a\')}</value>  </property>  <dataset  name=\"local_a\"  frequency=\"${coord:days(7)}\"  initial-instance=\"2009-02-01  t01:00  z\"  call  <coordinator-app  name=\"  name\"  frequency=\"${coord:days(1)}\"  start=\"2009-02-01  t01:00  z\"  end=\"2009-02-03  t23:59  z\"  timezone=\"  utc\"  oozie  client  fail  get  test  user  </datasets>  <input-events>  <instance>${coord:current(-1)}</instance>  </data-out>  </output-events>  <action>  <workflow>  <app-path>hdfs:///tmp/workflows/</app-path>  <data-in  name=\"  a\"  dataset=\"a\">  <instance>${coord:latest(0)}</instance>  </data-in>  coord-  name  oozie-  b  <dataset  name=\"a\"  frequency=\"${coord:days(7)}\"  initial-instance=\"2009-02-01  t01:00  z\"  file  test  basic  submit  with  wrong  namespace',Flakey
'cancel  conf  time  file  system  not  removed  from  delegation  token  renewer  when  fs  get  renew  queue  length  sleep  do  answer  get  renew  token  file  system  not  added  to  delegation  token  renewer  now  verify  at  most  myservice  get  conf  do  return  renewer  remove  renew  action  assert  equals  eq  any  add  renew  action  get  service  token  thread  never  set  delegation  token  answer  test  add  remove  renew  action  service  mock  at  least  renew  get  delegation  token  renew_  cycle',Non_Flakey
'exec_  order  callable2  callable3  callables  callable1  c  as  list  queueservice  queue  uniqueness  with  same  key  services  assert  true  get  arrays  test  queue  uniqueness  with  same  key  evaluate  wait  for  queue',Flakey
